PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
66.5,44.25,26.75,979.85,10.6,81.85,80.8,21.92,31.75,25.97,9.27,0.88,7.0,1,0,0,0
73.0,42.5,27.0,980.23,25.62,81.05,80.0,19.5,30.8,27.88,12.07,0.85,7.15,1,0,0,0
74.75,45.0,27.82,980.62,59.83,77.42,124.1,15.02,28.77,31.0,12.75,0.95,8.85,1,0,0,0
99.0,50.75,29.25,980.8,107.15,72.22,246.03,11.05,27.32,34.45,9.53,1.0,12.53,1,0,0,0
143.75,58.75,31.0,980.3,136.9,66.42,196.88,5.88,19.95,28.55,7.62,0.97,22.4,1,0,0,0
162.25,55.5,31.75,980.08,167.75,61.57,330.65,3.67,17.73,27.73,7.95,0.9,29.95,1,0,0,0
94.0,53.5,32.65,979.8,168.2,59.77,261.85,2.1,17.93,30.42,7.77,1.05,60.35,1,0,0,0
121.5,72.0,32.95,979.65,198.68,60.07,93.7,1.45,15.92,27.77,13.73,1.05,85.3,1,0,0,0
113.25,68.0,32.62,978.92,162.33,58.98,29.45,1.2,10.6,18.02,17.4,0.8,59.1,1,0,0,0
84.5,35.75,31.1,978.1,154.03,64.55,83.65,2.3,12.7,20.35,18.3,0.8,33.95,1,0,0,0
82.5,29.5,30.43,977.38,90.45,66.82,107.28,2.15,12.2,19.6,18.02,0.7,28.48,1,0,0,0
78.0,32.0,29.75,977.38,42.27,69.82,160.68,2.7,15.47,24.9,14.83,0.87,24.5,1,0,0,0
93.25,31.0,28.48,977.85,11.55,73.18,182.95,15.1,31.9,37.3,4.8,1.5,10.45,1,0,0,0
87.25,20.25,27.75,978.03,4.22,75.45,194.3,17.12,33.95,37.72,6.27,1.7,7.85,1,0,0,0
94.75,25.25,27.35,978.25,4.05,76.47,192.02,16.38,30.82,32.95,6.82,1.63,7.75,1,0,0,0
88.75,27.5,27.1,978.53,4.05,77.12,202.2,9.1,21.38,26.2,6.0,1.18,8.8,1,0,0,0
73.5,24.25,27.12,979.0,4.07,77.62,182.55,19.88,30.95,27.45,5.67,1.22,7.88,1,0,0,0
